ID,ParentID,Title,Description,Type,Semester,Chapter
AP-19-K-03-03,AP-19-K-03,AP-19-K-03-03,Explain the basic process of leukopoiesis.,LO,Anatomy and Physiology II,2
AP-19-K-03-04,AP-19-K-03,AP-19-K-03-04,Explain the basic process of thrombopoiesis.,LO,Anatomy and Physiology II,2
AP-19-K-04,AP-19-K,K04 - Hemostasis,Hemostasis,Subject,Anatomy and Physiology II,2
AP-19-K-04-01,AP-19-K-04,AP-19-K-04-01,"Describe the vascular phase of hemostasis, including the role of endothelial cells.",LO,Anatomy and Physiology II,2
AP-19-K-04-02,AP-19-K-04,AP-19-K-04-02,Describe the role of platelets in hemostasis and the steps involved in the formation of the platelet plug.,LO,Anatomy and Physiology II,2
AP-19-K-04-03,AP-19-K-04,AP-19-K-04-03,Describe the basic steps of coagulation resulting in the formation of the insoluble fibrin clot.,LO,Anatomy and Physiology II,2
AP-19-K-04-04,AP-19-K-04,AP-19-K-04-04,"Differentiate among the intrinsic (contact activation), extrinsic (cell injury), and common pathways of the coagulation cascade.",LO,Anatomy and Physiology II,2
AP-19-K-04-05,AP-19-K-04,AP-19-K-04-05,Explain how the positive feedback loops in the platelet and coagulation phases promote hemostasis.,LO,Anatomy and Physiology II,2
AP-19-K-04-06,AP-19-K-04,AP-19-K-04-06,Explain the role of vitamin K in blood clotting.,LO,Anatomy and Physiology II,2
AP-19-K-04-07,AP-19-K-04,AP-19-K-04-07,"Describe the process of fibrinolysis, including the roles of plasminogen, tissue plasminogen activator, and plasmin.",LO,Anatomy and Physiology II,2
AP-19-K-05,AP-19-K,K05 - ABO and Rh blood grouping,ABO and Rh blood grouping,Subject,Anatomy and Physiology II,2
AP-19-K-05-01,AP-19-K-05,AP-19-K-05-01,Explain the role of surface antigens on erythrocytes in determining blood groups.,LO,Anatomy and Physiology II,2
AP-19-K-05-02,AP-19-K-05,AP-19-K-05-02,List the type of antigen and the type of antibodies present in each ABO blood type.,LO,Anatomy and Physiology II,2
AP-19-K-05-03,AP-19-K-05,AP-19-K-05-03,Describe how the presence or absence of Rh antigen results in blood being classified as positive or negative.,LO,Anatomy and Physiology II,2
AP-19-K-05-04,AP-19-K-05,AP-19-K-05-04,Describe the development and clinical significance of anti-Rh antibodies.,LO,Anatomy and Physiology II,2
AP-19-K-05-05,AP-19-K-05,AP-19-K-05-05,Predict which blood types are compatible and what happens when the incorrect ABO or Rh blood type is transfused.,LO,Anatomy and Physiology II,2
AP-19-K-06,AP-19-K,K06 - Gross and microscopic anatomy of the heart,Gross and microscopic anatomy of the heart,Subject,Anatomy and Physiology II,3
AP-19-K-06-01,AP-19-K-06,AP-19-K-06-01,Describe the position of the heart in the thoracic cavity.,LO,Anatomy and Physiology II,3
AP-19-K-06-02,AP-19-K-06,AP-19-K-06-02,"Identify and describe the location, structure, and function of the fibrous pericardium, parietal and visceral layers of the serous pericardium, serous fluid, and the pericardial cavity.",LO,Anatomy and Physiology II,3
AP-19-K-06-03,AP-19-K-06,AP-19-K-06-03,Explain the structural and functional differences between atria and ventricles.,LO,Anatomy and Physiology II,3
AP-19-K-06-04,AP-19-K-06,AP-19-K-06-04,"On the external surface of the heart identify the 4 chambers, the coronary (atrioventricular) sulcus, anterior interventricular sulcus, posterior interventricular sulcus, apex and base.",LO,Anatomy and Physiology II,3
AP-19-K-06-05,AP-19-K-06,AP-19-K-06-05,"Identify and describe the structure and function of the primary internal structures of the heart, including chambers, septa, valves, papillary muscles, chordae tendineae, fibrous skeleton, and venous and arterial openings.",LO,Anatomy and Physiology II,3
AP-19-K-06-06,AP-19-K-06,AP-19-K-06-06,"Describe the blood flow to and from the heart wall, including the location of the openings for the left and right coronary arteries, left coronary artery and its major branches, right coronary artery and its major branches, cardiac veins, and coronary sinus.",LO,Anatomy and Physiology II,3
AP-19-K-06-07,AP-19-K-06,AP-19-K-06-07,"Describe the structure and functions of each layer of the heart wall (i.e., epicardium, myocardium, endocardium).",LO,Anatomy and Physiology II,3
AP-19-K-06-08,AP-19-K-06,AP-19-K-06-08,"Describe the microscopic anatomy of the myocardium, including the location and function of the intercalated discs.",LO,Anatomy and Physiology II,3
AP-19-K-07,AP-19-K,K07 - Physiology of cardiac muscle contraction,Physiology of cardiac muscle contraction,Subject,Anatomy and Physiology II,3
AP-19-K-07-01,AP-19-K-07,AP-19-K-07-01,List the phases of contractile and autorhythmic cardiac muscle action potentials and explain the ion movements that occur in each phase.,LO,Anatomy and Physiology II,3
AP-19-K-07-02,AP-19-K-07,AP-19-K-07-02,"Contrast the initiation of action potentials in cardiac autorhythmic cells, in cardiac contractile cells, and in skeletal muscle cells.",LO,Anatomy and Physiology II,3
AP-19-K-07-03,AP-19-K-07,AP-19-K-07-03,Explain the significance of the plateau phase in the action potential of a cardiac contractile cell.,LO,Anatomy and Physiology II,3
AP-19-K-07-04,AP-19-K-07,AP-19-K-07-04,Compare and contrast the molecular events of cardiac muscle contraction/relaxation and skeletal muscle contraction/relaxation.,LO,Anatomy and Physiology II,3
AP-19-K-07-05,AP-19-K-07,AP-19-K-07-05,"Compare and contrast the role of autonomic innervation in the depolarization of cardiac pacemaker cells, ventricular contractile cells, and skeletal muscle cells.",LO,Anatomy and Physiology II,3
AP-19-K-07-06,AP-19-K-07,AP-19-K-07-06,Compare the refractory periods of cardiac contractile muscle and skeletal muscles.,LO,Anatomy and Physiology II,3
AP-19-K-07-07,AP-19-K-07,AP-19-K-07-07,Explain the role of calcium in determining the force of myocardial contraction (contractility).,LO,Anatomy and Physiology II,3
AP-19-K-08,AP-19-K,K08 - Blood flow through the heart,Blood flow through the heart,Subject,Anatomy and Physiology II,3
